time,longitude,radius,latitude,Vr
2024-09-30 11:37:30,24.725554563456942,12.09756524007927,-3.7845511403939143,220.02107071656644
2024-09-30 11:52:30,25.59772405368179,12.1483038551779,-3.7707100927868127,261.74303450735044
2024-09-30 12:07:30,26.4612404028385,12.20068048821434,-3.755809791043129,431.4333412830909
2024-09-30 12:22:30,27.31594457694875,12.254664931684175,-3.739887395809368,464.0262954470161
2024-09-30 12:37:30,28.16169114720814,12.310226670626458,-3.722980399543535,262.09574096362155
2024-09-30 12:52:30,28.998348055054585,12.367334940168726,-3.705126505748344,204.730322262136
2024-09-30 13:07:30,29.825796340510344,12.425958781040489,-3.686363513986763,217.04779283301625
2024-09-30 13:22:30,30.643929840068417,12.486067093065824,-3.666729210980507,211.23833840714917
2024-09-30 13:37:30,31.45265485784815,12.547628686534312,-3.646261268048559,209.32173778002095
2024-09-30 13:52:30,32.251889813169456,12.610612331375355,-3.6249971450716,213.4101583053468
2024-09-30 14:07:30,33.0415648650538,12.674986803847004,-3.60297400117498,204.23962417983455
2024-09-30 14:22:30,33.82162152213415,12.740720931074913,-3.5802286120598334,238.69050042754185
2024-09-30 14:37:30,34.59201223681831,12.807783633088183,-3.5567972940866155,240.589737916608
2024-09-30 14:52:30,35.35269998692387,12.876143962378686,-3.5327158350423447,241.25344041871588
2024-09-30 15:07:30,36.10365785067234,12.945771141184418,-3.508019431421005,250.54469313262217
2024-09-30 15:22:30,36.84486857456009,13.01663459629381,-3.482742632145898,251.31379796418156
2024-09-30 15:37:30,37.57632413629699,13.088703991377836,-3.4569192885603193,257.510579648251
2024-09-30 15:52:30,38.29802530872742,13.161949257151056,-3.4305825103839473,261.83717349928224
2024-09-30 16:07:30,39.00998122280043,13.236340619115708,-3.403764627497478,257.74796559287904
2024-09-30 16:22:30,39.7122089328352,13.311848623016289,-3.3764971572750695,268.9302888612495
2024-09-30 16:37:30,40.404732987243825,13.388444158228042,-3.34881077713148,262.0499185885942
