time,longitude,radius,latitude,Vr,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg
2019-04-02 15:07:30,354.63896796336684,39.665605437057685,-2.7260607700627766,234.03346663043055,350.2496977018421,30.0,-2.7260607700627766
2019-04-02 15:22:30,354.6515036416167,39.63240940637438,-2.7345497943817314,265.0511268781303,350.789199198561,30.0,-2.7345497943817314
2019-04-02 15:37:30,354.66430995948144,39.59932104545229,-2.743031601479622,264.0214310672827,350.80026152439626,30.0,-2.743031601479622
2019-04-02 15:52:30,354.6773867273367,39.56634079452928,-2.7515060061027743,293.38741652754595,351.21204880725304,30.0,-2.7515060061027743
2019-04-02 16:07:30,354.6907337476121,39.53346909415249,-2.75997282200683,299.02296176687923,351.3023885433402,30.0,-2.75997282200683
2019-04-02 16:22:30,354.7043508146826,39.500706385167106,-2.768431861959786,297.08107262103505,351.3055779760322,30.0,-2.768431861959786
2019-04-02 16:37:30,354.7182377148251,39.4680531087007,-2.7768829377473665,296.820281865124,351.32817027596303,30.0,-2.7768829377473665
2019-04-02 16:52:30,354.7323942262057,39.435509706144906,-2.7853258601783284,301.46367977637146,351.40601625970015,30.0,-2.7853258601783284
2019-04-02 17:07:30,354.74682011881237,39.40307661913946,-2.793760439089419,301.76651007493103,351.4352026855699,30.0,-2.793760439089419
2019-04-02 17:22:30,354.7615151543752,39.37075428956559,-2.802186483348527,316.4023372287145,351.6139401121081,30.0,-2.802186483348527
2019-04-02 17:37:30,354.7764790863532,39.33854315951592,-2.8106038008634173,314.29126062817875,351.61865414257267,30.0,-2.8106038008634173
2019-04-02 17:52:30,354.79171165982075,39.30644367128827,-2.8190121985849803,324.5641961408549,351.7443474044814,30.0,-2.8190121985849803
2019-04-02 18:07:30,354.8072126115221,39.27445626736527,-2.827411482513692,305.50918196994996,351.5809076506616,30.0,-2.827411482513692
2019-04-02 18:22:30,354.8229816696974,39.24258139040201,-2.8358014577044925,287.3147954924875,351.4041594462508,30.0,-2.8358014577044925
2019-04-02 18:37:30,354.83901855416195,39.210819483201895,-2.8441819282751584,288.83798579027064,351.4499122702563,30.0,-2.8441819282751584
2019-04-02 18:52:30,354.85532297606954,39.17917098870918,-2.852552697409444,282.0592460302054,351.39669105977407,30.0,-2.852552697409444
2019-04-02 19:07:30,354.8718946381157,39.14763634998422,-2.860913567366269,283.1307993943394,351.43818947102227,30.0,-2.860913567366269
2019-04-02 19:22:30,354.8887332342038,39.11621601019701,-2.8692643394827253,259.23674874791317,351.151421995875,30.0,-2.8692643394827253
2019-04-02 19:37:30,354.90583844965926,39.08491041259731,-2.877604814184821,244.5393485266141,350.957511358537,30.0,-2.877604814184821
2019-04-02 19:52:30,354.92320996098283,39.05372000050095,-2.8859347909931,244.32969678145747,350.98506200319395,30.0,-2.8859347909931
2019-04-02 20:07:30,354.94084743591657,39.02264521728047,-2.894254068527489,267.337034592538,351.3539746018271,30.0,-2.894254068527489
2019-04-02 20:22:30,354.9587505333466,38.99168650633539,-2.9025624445180855,248.20273372287147,351.10861673755903,30.0,-2.9025624445180855
2019-04-02 20:37:30,354.9769189032528,38.96084431108498,-2.9108597158094924,262.111270722522,351.34359211013503,30.0,-2.9108597158094924
2019-04-02 20:52:30,354.99535218670917,38.93011907494193,-2.91914567837093,277.5090266723609,351.5753895513518,30.0,-2.91914567837093
2019-04-02 21:07:30,355.01405001573755,38.899511241306115,-2.927420127300553,286.48528797996664,351.7125974852973,30.0,-2.927420127300553
2019-04-02 21:22:30,355.03301201333045,38.86902125353183,-2.935682856837791,279.89284466358663,351.6653761555065,30.0,-2.935682856837791
