time,longitude,radius,latitude,Vr,Time_days,Times_Earth,Vr_pred_Earth,Lon-L1,Lat-L1,Vr_obs_Earth,SpiralOrigin_Lon_deg,SpiralOrigin_Rs,SpiralOrigin_Lat_deg,Encounter
2018-11-03 08:52:30+00:00,319.17910160063815,41.23311510202342,-2.3471471554282197,294.2032512865796,7.732511574074074,2018-11-07 08:52:30+00:00,396.3691477895607,208.32018617753337,3.739554012600576,415.30884808013354,314.81874505233725,30.0,-2.3471471554282197,1
2018-11-03 09:07:30+00:00,319.17960222413825,41.19559219168372,-2.355779557932179,281.8932224439106,7.742928240740741,2018-11-07 09:07:30+00:00,396.3691477895607,208.182848590687,3.7384214843278993,410.98631647984735,314.64403405874447,30.0,-2.355779557932179,1
2018-11-03 09:22:30+00:00,319.18037475021947,41.15815801130977,-2.3644118804886625,306.93391647143,7.753344907407407,2018-11-07 09:22:30+00:00,395.11250801156234,208.04551103119255,3.737288827839976,411.5549725733365,315.0287615107316,30.0,-2.3644118804886625,1
2018-11-03 09:37:30+00:00,319.18141928739493,41.12081297463537,-2.373043983969952,323.1685670808279,7.763761574074074,2018-11-07 09:37:30+00:00,395.11250801156234,207.908173499058,3.736156043174864,413.1385642737896,315.25156283959467,30.0,-2.373043983969952,1
2018-11-03 09:52:30+00:00,319.18273593869776,41.08355749621434,-2.381675728198125,314.3650500811518,7.774178240740741,2018-11-07 09:52:30+00:00,393.8654536807133,207.77083599424765,3.7350231303706103,408.1991811749742,315.15636128233115,30.0,-2.381675728198125,1
2018-11-03 10:07:30+00:00,319.1843248013894,41.04639199143207,-2.3903069719393257,319.89537577378223,7.784594907407407,2018-11-07 10:07:30+00:00,392.62793833442583,207.63349851672567,3.7338900894652425,408.7765323157644,315.2408256622341,30.0,-2.3903069719393257,1
2018-11-03 10:22:30+00:00,319.1861859671862,41.009316876477186,-2.3989375729071085,320.36958939121143,7.795011574074074,2018-11-07 10:22:30+00:00,392.62793833442583,207.4961610664857,3.7327569204968047,409.2089991255267,315.2617400406685,30.0,-2.3989375729071085,1
2018-11-03 10:37:30+00:00,319.188319521992,40.97233256834144,-2.40756738775911,311.20046104878844,7.805428240740741,2018-11-07 10:37:30+00:00,391.39991574037145,207.35882364350635,3.731623623503375,407.01548034603127,315.161816838993,30.0,-2.40756738775911,1
2018-11-03 10:52:30+00:00,319.1907255459667,40.93543948481209,-2.4161962720970123,277.16093078628313,7.815844907407407,2018-11-07 10:52:30+00:00,390.1813399442443,207.2214862477667,3.730490198522973,405.3183877891725,314.6849091343843,30.0,-2.4161962720970123,1
2018-11-03 11:07:30+00:00,319.19340411342046,40.89863804446191,-2.4248240804647576,268.6989765907963,7.826261574074074,2018-11-07 11:07:30+00:00,390.1813399442443,207.08414887923095,3.72935664559364,402.6711185308849,314.56133021672036,30.0,-2.4248240804647576,1
2018-11-03 11:22:30+00:00,319.1963552927505,40.86192866663325,-2.4334506663503195,268.2560934891486,7.836678240740741,2018-11-07 11:22:30+00:00,388.9721653190419,206.94681153789256,3.7282229647534577,404.6128468081724,314.5722617336128,30.0,-2.4334506663503195,1
2018-11-03 11:37:30+00:00,319.19957914641117,40.82531177143979,-2.4420758821820865,268.2153589315526,7.847094907407407,2018-11-07 11:37:30+00:00,387.7723466159565,206.80947422373055,3.727089156040434,403.98969422341713,314.5903740688666,30.0,-2.4420758821820865,1
2018-11-03 11:52:30+00:00,319.2030757308901,40.78878777975034,-2.4506995793304576,272.0806282075063,7.857511574074074,2018-11-07 11:52:30+00:00,387.7723466159565,206.6721369367092,3.725955219492637,403.79093360729416,314.6746808495738,30.0,-2.4506995793304576,1
2018-11-03 12:07:30+00:00,319.2068450965624,40.75235711318147,-2.4593216081066136,285.8514190317195,7.867928240740741,2018-11-07 12:07:30+00:00,386.5818390169725,206.53479967683663,3.724821155148106,405.6483027267668,314.9111584917405,30.0,-2.4593216081066136,1
2018-11-03 12:22:30+00:00,319.2108872877151,40.716020194076755,-2.4679418177656567,262.2391485809683,7.878344907407407,2018-11-07 12:22:30+00:00,385.4005981892637,206.39746244406265,3.723686963044878,407.99883199716254,314.5442369725811,30.0,-2.4679418177656567,1
2018-11-03 12:37:30+00:00,319.2152023424595,40.679777445524465,-2.4765600564986907,271.2966054535337,7.888761574074074,2018-11-07 12:37:30+00:00,385.4005981892637,206.26012523838077,3.722552643221011,411.9445106924239,314.71960811508535,30.0,-2.4765600564986907,1
2018-11-03 12:52:30+00:00,319.21979029268783,40.64362929131617,-2.4851761714406573,275.38606010016696,7.899178240740741,2018-11-07 12:52:30+00:00,384.22858034148226,206.1227880597555,3.721418195714553,409.6567195325543,314.8059455842415,30.0,-2.4851761714406573,1
2018-11-03 13:07:30+00:00,319.2246511640474,40.6075761559533,-2.4937900086669247,289.62379462675653,7.909594907407407,2018-11-07 13:07:30+00:00,383.06574228203186,205.98545090819485,3.720283620563528,415.6745369266237,315.0420044733115,30.0,-2.4937900086669247,1
2018-11-03 13:22:30+00:00,319.2297849758286,40.57161846463666,-2.5024014131930583,285.0944450428133,7.920011574074074,2018-11-07 13:22:30+00:00,383.06574228203186,205.84811378364873,3.719148917805999,411.6193656093489,314.99509142449347,30.0,-2.5024014131930583,1
